"id","nombre","descripcion","tipo_capa","fecha_registro","id_categoria","id_institucion","usuario_registro","fecha_registro-2"
823,"Viviendas sin Servicios Higiénicos",NULL,1,NULL,17,46,1,"2026-02-18 10:17:21.177581-05"
824,"Proyectos - Regional",NULL,1,NULL,6,88,1,"2026-02-18 10:17:21.177581-05"
825,"Proyectos - Provincial",NULL,1,NULL,6,88,1,"2026-02-18 10:17:21.177581-05"
826,"Proyectos - Distrital",NULL,1,NULL,6,88,1,"2026-02-18 10:17:21.177581-05"
827,"Actividades - Regional",NULL,1,NULL,6,88,1,"2026-02-18 10:17:21.177581-05"
828,"Actividades - Provincial",NULL,1,NULL,6,88,1,"2026-02-18 10:17:21.177581-05"
829,"Actividades - Distrital",NULL,1,NULL,6,88,1,"2026-02-18 10:17:21.177581-05"
830,"Actividades y Proyectos - Regional",NULL,1,NULL,6,88,1,"2026-02-18 10:17:21.177581-05"
831,"Actividades y Proyectos - Provincial",NULL,1,NULL,6,88,1,"2026-02-18 10:17:21.177581-05"
832,"Actividades y Proyectos - Distrital",NULL,1,NULL,6,88,1,"2026-02-18 10:17:21.177581-05"
833,"Compañías de bomberos",NULL,1,NULL,17,82,1,"2026-02-18 10:17:21.177581-05"
834,"Delitos contra el Patrimonio",NULL,1,NULL,17,184,1,"2026-02-18 10:17:21.177581-05"
835,"Delitos contra la Administración Pública",NULL,1,NULL,17,184,1,"2026-02-18 10:17:21.177581-05"
836,"Delitos contra La Familia",NULL,1,NULL,17,184,1,"2026-02-18 10:17:21.177581-05"
837,"Delitos contra La Libertad",NULL,1,NULL,17,184,1,"2026-02-18 10:17:21.177581-05"
838,"Delitos contra la Seguridad Pública",NULL,1,NULL,17,184,1,"2026-02-18 10:17:21.177581-05"
839,"Lectura - Regional",NULL,1,NULL,17,97,1,"2026-02-18 10:17:21.177581-05"
840,"Lectura - Regional",NULL,1,NULL,17,97,1,"2026-02-18 10:17:21.177581-05"
841,"Instituciones Educativas",NULL,1,NULL,17,97,1,"2026-02-18 10:17:21.177581-05"
842,"Comprensión Lectora - Distrito",NULL,1,NULL,17,97,1,"2026-02-18 10:17:21.177581-05"
843,"Comprensión Lectora - Región",NULL,1,NULL,17,97,1,"2026-02-18 10:17:21.177581-05"
844,"Compresión Lectora - Distrito",NULL,1,NULL,17,97,1,"2026-02-18 10:17:21.177581-05"
845,"Compresión Lectora - Distrito",NULL,1,NULL,17,97,1,"2026-02-18 10:17:21.177581-05"
846,"Dirección Regional de Educación (DRE)",NULL,1,NULL,17,97,1,"2026-02-18 10:17:21.177581-05"
847,"Lectura - Regional",NULL,1,NULL,17,97,1,"2026-02-18 10:17:21.177581-05"
848,"Matemática - Regional",NULL,1,NULL,17,97,1,"2026-02-18 10:17:21.177581-05"
849,"Ciencia y Tecnología - Regional",NULL,1,NULL,17,97,1,"2026-02-18 10:17:21.177581-05"
850,"I.E. Ocupacional",NULL,1,NULL,17,97,1,"2026-02-18 10:17:21.177581-05"
851,"I.E. Técnico Productiva - CETPRO",NULL,1,NULL,17,97,1,"2026-02-18 10:17:21.177581-05"
852,"I.E. Superior Artística - ESFA",NULL,1,NULL,17,97,1,"2026-02-18 10:17:21.177581-05"
853,"I.E. Superior Tecnológica - IST",NULL,1,NULL,17,97,1,"2026-02-18 10:17:21.177581-05"
854,"I.E. Superior Pedagógica - ISP",NULL,1,NULL,17,97,1,"2026-02-18 10:17:21.177581-05"
855,"I.E. Básica Alternativa - CEBA",NULL,1,NULL,17,97,1,"2026-02-18 10:17:21.177581-05"
856,"I.E. Básica Especial - CEBE",NULL,1,NULL,17,97,1,"2026-02-18 10:17:21.177581-05"
857,"I.E. Secundaria",NULL,1,NULL,17,97,1,"2026-02-18 10:17:21.177581-05"
858,"I.E. Primaria",NULL,1,NULL,17,97,1,"2026-02-18 10:17:21.177581-05"
859,"Lectura - Distrital",NULL,1,NULL,17,97,1,"2026-02-18 10:17:21.177581-05"
860,"Lectura - Provincial",NULL,1,NULL,17,97,1,"2026-02-18 10:17:21.177581-05"
861,"Lectura - Regional",NULL,1,NULL,17,97,1,"2026-02-18 10:17:21.177581-05"
862,"Lectura - Regional",NULL,1,NULL,17,97,1,"2026-02-18 10:17:21.177581-05"
863,"Lectura - Regional",NULL,1,NULL,17,97,1,"2026-02-18 10:17:21.177581-05"
864,"Lectura - Regional",NULL,1,NULL,17,97,1,"2026-02-18 10:17:21.177581-05"
865,"Matemática - Distrital",NULL,1,NULL,17,97,1,"2026-02-18 10:17:21.177581-05"
866,"Matemática - Distrito",NULL,1,NULL,17,97,1,"2026-02-18 10:17:21.177581-05"
867,"Matemática - Distrito",NULL,1,NULL,17,97,1,"2026-02-18 10:17:21.177581-05"
868,"Matemática - Distrito",NULL,1,NULL,17,97,1,"2026-02-18 10:17:21.177581-05"
869,"Matemática - Provincial",NULL,1,NULL,17,97,1,"2026-02-18 10:17:21.177581-05"
870,"Matemática - Región",NULL,1,NULL,17,97,1,"2026-02-18 10:17:21.177581-05"
871,"Matemática - Regional",NULL,1,NULL,17,97,1,"2026-02-18 10:17:21.177581-05"
872,"Matemática - Regional",NULL,1,NULL,17,97,1,"2026-02-18 10:17:21.177581-05"
873,"Matemática - Regional",NULL,1,NULL,17,97,1,"2026-02-18 10:17:21.177581-05"
874,"Matemática - Regional",NULL,1,NULL,17,97,1,"2026-02-18 10:17:21.177581-05"
875,"I.E. Inicial",NULL,1,NULL,17,97,1,"2026-02-18 10:17:21.177581-05"
876,"Lectura - Regional",NULL,1,NULL,17,97,1,"2026-02-18 10:17:21.177581-05"
877,"Matemática - Regional",NULL,1,NULL,17,97,1,"2026-02-18 10:17:21.177581-05"
878,"Lectura - Regional",NULL,1,NULL,17,97,1,"2026-02-18 10:17:21.177581-05"
879,"Matemática - Regional",NULL,1,NULL,17,97,1,"2026-02-18 10:17:21.177581-05"
880,"Matemática - Regional",NULL,1,NULL,17,97,1,"2026-02-18 10:17:21.177581-05"
881,"Ciencia y Tecnología - Distrital",NULL,1,NULL,17,97,1,"2026-02-18 10:17:21.177581-05"
882,"Ciencia y Tecnología - Distrito",NULL,1,NULL,17,97,1,"2026-02-18 10:17:21.177581-05"
883,"Ciencia y Tecnología - Provincial",NULL,1,NULL,17,97,1,"2026-02-18 10:17:21.177581-05"
884,"Ciencia y Tecnología - Regional",NULL,1,NULL,17,97,1,"2026-02-18 10:17:21.177581-05"
885,"Ciencias Sociales - Distrito",NULL,1,NULL,17,97,1,"2026-02-18 10:17:21.177581-05"
886,"Ciencia y Tecnología - Regional",NULL,1,NULL,17,97,1,"2026-02-18 10:17:21.177581-05"
887,"Locales Educativos",NULL,1,NULL,17,97,1,"2026-02-18 10:17:21.177581-05"
888,"MINEM - Redes Eléctricas Media Tensión",NULL,1,NULL,20,174,1,"2026-02-18 10:17:21.177581-05"
889,"MINEM - Redes Eléctricas Alta Tensión",NULL,1,NULL,20,174,1,"2026-02-18 10:17:21.177581-05"
890,"MINEM - Centros de Carga",NULL,1,NULL,20,174,1,"2026-02-18 10:17:21.177581-05"
891,"Anomalía de Temperatura Mínima 01 Década del mes.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
892,"Anomalía de Temperatura Mínima 02 Década del mes.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
893,"Anomalía de Temperatura Mínima 03 Década del mes.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
894,"Anomalía de Temperatura Mínima Mensual",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
895,"ANP de Administración Nacional Definitiva (WMS)","",1,NULL,5,69,1,"2026-02-18 10:17:21.177581-05"
896,"ANP de Administración Nacional Transitoria (WMS)","",1,NULL,8,69,1,"2026-02-18 10:17:21.177581-05"
897,"Área de Conservación Privada (WMS)","",1,NULL,5,69,1,"2026-02-18 10:17:21.177581-05"
898,"Área de Conservación Regional (WMS)","",1,NULL,5,69,1,"2026-02-18 10:17:21.177581-05"
899,"Áreas Protegidas",NULL,1,NULL,20,174,1,"2026-02-18 10:17:21.177581-05"
900,"Atlas de Energia Solar Anual",NULL,1,NULL,8,75,1,"2026-02-18 10:17:21.177581-05"
901,"Atlas de Energia Solar del mes de Abril.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
902,"Atlas de Energia Solar del mes de Agosto.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
903,"Atlas de Energia Solar del mes de Diciembre.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
904,"Atlas de Energia Solar del mes de Enero.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
905,"Atlas de Energia Solar del mes de Febrero.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
906,"Atlas de Energia Solar del mes de Julio.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
907,"Atlas de Energia Solar del mes de Junio.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
908,"Atlas de Energia Solar del mes de Marzo.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
909,"Atlas de Energia Solar del mes de Mayo.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
910,"Atlas de Energia Solar del mes de Noviembre.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
911,"Atlas de Energia Solar del mes de Octubre.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
912,"Atlas de Energia Solar del mes de Septiembre.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
913,"Autorización de cambio de uso actual de las tierras a fines agropecuarios",NULL,1,NULL,5,173,1,"2026-02-18 10:17:21.177581-05"
914,"Autorizaciones PFDM en AVNB (WMS)",NULL,1,NULL,5,173,1,"2026-02-18 10:17:21.177581-05"
915,"Bosque y pérdida de bosques al 2023",NULL,1,NULL,5,68,1,"2026-02-18 10:17:21.177581-05"
916,"Bosques de Producción Permanente (WMS)",NULL,1,NULL,5,173,1,"2026-02-18 10:17:21.177581-05"
917,"Bosques Locales (Título Habilitante) (WMS)",NULL,1,NULL,5,173,1,"2026-02-18 10:17:21.177581-05"
918,"Bosques Locales (WMS)",NULL,1,NULL,5,173,1,"2026-02-18 10:17:21.177581-05"
919,"Bosques Protectores (WMS)",NULL,1,NULL,5,173,1,"2026-02-18 10:17:21.177581-05"
920,"Cambio de Precipitación 2050 Anual.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
921,"Cambio de Precipitación 2050 Invierno.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
922,"Cambio de Precipitación 2050 Otoño.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
923,"Cambio de Precipitación 2050 Primavera.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
924,"Cambio de Precipitación 2050 Verano.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
925,"Cambio de Temperatura Máxima 2050 Anual.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
926,"Cambio de Temperatura Máxima 2050 Invierno.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
927,"Cambio de Temperatura Máxima 2050 Otoño.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
928,"Cambio de Temperatura Máxima 2050 Primavera.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
929,"Cambio de Temperatura Máxima 2050 Verano.",NULL,1,NULL,5,75,1,"2026-02-18 10:17:21.177581-05"
930,"Centrales Hidroeléctricas",NULL,1,NULL,20,174,1,"2026-02-18 10:17:21.177581-05"
931,"Unidades Mineras en Producción",NULL,1,NULL,20,174,1,"2026-02-18 10:17:21.177581-05"
932,"Cartera de Proyectos de Exploración Minera",NULL,1,NULL,20,174,1,"2026-02-18 10:17:21.177581-05"
933,"Cartera de Proyectos de Inversión Minera",NULL,1,NULL,20,174,1,"2026-02-18 10:17:21.177581-05"
934,"Transmisión Eléctrica",NULL,1,NULL,20,174,1,"2026-02-18 10:17:21.177581-05"
935,"Generación Eléctrica",NULL,1,NULL,20,174,1,"2026-02-18 10:17:21.177581-05"
936,"Distribución Eléctrica",NULL,1,NULL,20,174,1,"2026-02-18 10:17:21.177581-05"
937,"Concesión Eléctrica del SFVD",NULL,1,NULL,20,174,1,"2026-02-18 10:17:21.177581-05"
938,"Sistema Fotovoltaico domiciliario",NULL,1,NULL,20,174,1,"2026-02-18 10:17:21.177581-05"
939,"Hidrocarburos (Lotes de contrato)",NULL,1,NULL,20,174,1,"2026-02-18 10:17:21.177581-05"
940,"Oleoducto Nor-Peruano",NULL,1,NULL,20,174,1,"2026-02-18 10:17:21.177581-05"
941,"Gasoducto (act. 2023)",NULL,1,NULL,20,174,1,"2026-02-18 10:17:21.177581-05"
942,"CEM en Comisarías (2023)",NULL,1,NULL,17,230,1,"2026-02-18 10:17:21.177581-05"
943,"CEM Regulares (2023)",NULL,1,NULL,17,230,1,"2026-02-18 10:17:21.177581-05"
944,"CEM en Centro de Salud (2023)",NULL,1,NULL,10,230,1,"2026-02-18 10:17:21.177581-05"
945,"Violencia Económica o Patrimonial (2023)",NULL,1,NULL,17,230,1,"2026-02-18 10:17:21.177581-05"
946,"Violencia Física (2023)",NULL,1,NULL,17,230,1,"2026-02-18 10:17:21.177581-05"
947,"Violencia Psicológica (2023)",NULL,1,NULL,17,230,1,"2026-02-18 10:17:21.177581-05"
948,"Violencia Sexual (2023)",NULL,1,NULL,17,230,1,"2026-02-18 10:17:21.177581-05"
949,"Casos atendidos total CEM (2023)",NULL,1,NULL,17,230,1,"2026-02-18 10:17:21.177581-05"
950,"CEM en comisarías (2024)",NULL,1,NULL,17,230,1,"2026-02-18 10:17:21.177581-05"
951,"CEM Regulares (2024)",NULL,1,NULL,17,230,1,"2026-02-18 10:17:21.177581-05"
952,"CEM en Centro de Salud (2024)",NULL,1,NULL,10,230,1,"2026-02-18 10:17:21.177581-05"
953,"Violencia Económica o Patrimonial (2024)",NULL,1,NULL,17,230,1,"2026-02-18 10:17:21.177581-05"
954,"Violencia Física (2024)",NULL,1,NULL,17,230,1,"2026-02-18 10:17:21.177581-05"
955,"Violencia Psicológica (2024)",NULL,1,NULL,17,230,1,"2026-02-18 10:17:21.177581-05"
956,"Violencia Sexual (2024)",NULL,1,NULL,17,230,1,"2026-02-18 10:17:21.177581-05"
957,"Casos atendidos total CEM (2024)",NULL,1,NULL,17,230,1,"2026-02-18 10:17:21.177581-05"
958,"CEM en Comisarías (2025)",NULL,1,NULL,17,230,1,"2026-02-18 10:17:21.177581-05"
959,"CEM Regulares (2025)",NULL,1,NULL,17,230,1,"2026-02-18 10:17:21.177581-05"
960,"CEM en Centro de Salud (2025)",NULL,1,NULL,10,230,1,"2026-02-18 10:17:21.177581-05"
961,"Violencia Económica o Patrimonial (2025)",NULL,1,NULL,17,230,1,"2026-02-18 10:17:21.177581-05"
962,"Violencia Psicológica (2025)",NULL,1,NULL,17,230,1,"2026-02-18 10:17:21.177581-05"
963,"Violencia Sexual (2025)",NULL,1,NULL,17,230,1,"2026-02-18 10:17:21.177581-05"
964,"Casos atendidos total CEM (2025)",NULL,1,NULL,17,230,1,"2026-02-18 10:17:21.177581-05"
965,"Violencia Física (2025)",NULL,1,NULL,17,230,1,"2026-02-18 10:17:21.177581-05"
966,"Áreas de Derechos Acuícolas",NULL,1,NULL,6,223,1,"2026-02-18 10:17:21.177581-05"
967,"Formulario de Reserva",NULL,1,NULL,6,223,1,"2026-02-18 10:17:21.177581-05"
968,"Solicitud de Formulario de Reserva",NULL,1,NULL,6,223,1,"2026-02-18 10:17:21.177581-05"
969,"Áreas en Trámite de Derecho Acuícola",NULL,1,NULL,6,223,1,"2026-02-18 10:17:21.177581-05"
970,"Áreas Disponibles",NULL,1,NULL,6,223,1,"2026-02-18 10:17:21.177581-05"
971,"Áreas Habilitadas",NULL,1,NULL,6,223,1,"2026-02-18 10:17:21.177581-05"
972,"Solicitud de Habilitación Acuática",NULL,1,NULL,6,223,1,"2026-02-18 10:17:21.177581-05"
973,"Distritos de Frontera",NULL,1,NULL,17,85,1,"2026-02-18 10:17:21.177581-05"
974,"Médico Veterinario por EESS",NULL,1,NULL,10,159,1,"2026-02-18 10:17:21.177581-05"
975,"Médicos por distrito",NULL,1,NULL,10,159,1,"2026-02-18 10:17:21.177581-05"
976,"Establecimientos de salud",NULL,1,NULL,10,159,1,"2026-02-18 10:17:21.177581-05"
977,"Adultos Mayores Fallecidos",NULL,1,NULL,10,159,1,"2026-02-18 10:17:21.177581-05"
978,"Casos Positivos",NULL,1,NULL,10,159,1,"2026-02-18 10:17:21.177581-05"
979,"Fallecidos",NULL,1,NULL,10,159,1,"2026-02-18 10:17:21.177581-05"
980,"Vacunados",NULL,1,NULL,10,159,1,"2026-02-18 10:17:21.177581-05"
981,"Adultos Mayores Vacunados",NULL,1,NULL,10,159,1,"2026-02-18 10:17:21.177581-05"
982,"Centros de Vacunación",NULL,1,NULL,10,159,1,"2026-02-18 10:17:21.177581-05"
983,"Médicos por EESS",NULL,1,NULL,10,159,1,"2026-02-18 10:17:21.177581-05"
984,"Médicos que certifican el nacimiento",NULL,1,NULL,10,159,1,"2026-02-18 10:17:21.177581-05"
985,"Mujeres con nivel de instrucción secundario",NULL,1,NULL,10,159,1,"2026-02-18 10:17:21.177581-05"
986,"Mujeres con nivel de instrucción superior",NULL,1,NULL,10,159,1,"2026-02-18 10:17:21.177581-05"
987,"Mujeres con recién nacido vivo",NULL,1,NULL,10,159,1,"2026-02-18 10:17:21.177581-05"
988,"Nacidos vivos con bajo peso",NULL,1,NULL,10,159,1,"2026-02-18 10:17:21.177581-05"
989,"No se conoce",NULL,1,NULL,10,159,1,"2026-02-18 10:17:21.177581-05"
990,"Nutricionistas por distrito",NULL,1,NULL,10,159,1,"2026-02-18 10:17:21.177581-05"
991,"Nutricionistas por EESS",NULL,1,NULL,10,159,1,"2026-02-18 10:17:21.177581-05"
992,"Obstetras por distrito",NULL,1,NULL,10,159,1,"2026-02-18 10:17:21.177581-05"
993,"Obstetras por EESS",NULL,1,NULL,10,159,1,"2026-02-18 10:17:21.177581-05"
994,"Obstetras que certifican el nacimiento",NULL,1,NULL,10,159,1,"2026-02-18 10:17:21.177581-05"
995,"Odontólogos (Cirujano Dentista) por distrito",NULL,1,NULL,10,159,1,"2026-02-18 10:17:21.177581-05"
996,"Odontólogos por EESS",NULL,1,NULL,10,159,1,"2026-02-18 10:17:21.177581-05"
997,"Otros",NULL,1,NULL,10,159,1,"2026-02-18 10:17:21.177581-05"
998,"Otros",NULL,1,NULL,10,161,1,"2026-02-18 10:17:21.177581-05"
999,"Pacientes atendidos en el INR por mes - Nivel Departamental",NULL,1,NULL,10,164,1,"2026-02-18 10:17:21.177581-05"
1000,"Pacientes atendidos en el INR por mes - Nivel Distrital",NULL,1,NULL,10,164,1,"2026-02-18 10:17:21.177581-05"
1001,"Pacientes atendidos en el INR por mes - Nivel Provincial",NULL,1,NULL,10,164,1,"2026-02-18 10:17:21.177581-05"
1002,"Pacientes hombres registrados según distrito de residencia - 2022",NULL,1,NULL,10,163,1,"2026-02-18 10:17:21.177581-05"
1003,"Pacientes hombres registrados según distrito de residencia - 2023",NULL,1,NULL,10,163,1,"2026-02-18 10:17:21.177581-05"
1004,"Pacientes hombres registrados según distrito de residencia - 2024",NULL,1,NULL,10,163,1,"2026-02-18 10:17:21.177581-05"
1005,"Pacientes hombres registrados según distrito de residencia - 2025",NULL,1,NULL,10,163,1,"2026-02-18 10:17:21.177581-05"
1006,"Pacientes INR atendidos según grupos de edad - Departamental",NULL,1,NULL,10,164,1,"2026-02-18 10:17:21.177581-05"
1007,"Pacientes INR atendidos según grupos de edad - Distrital",NULL,1,NULL,10,164,1,"2026-02-18 10:17:21.177581-05"
1008,"Pacientes INR atendidos según grupos de edad - Provincial",NULL,1,NULL,10,164,1,"2026-02-18 10:17:21.177581-05"
1009,"Pacientes INR atendidos según sexo - Departamental",NULL,1,NULL,10,164,1,"2026-02-18 10:17:21.177581-05"
1010,"Pacientes INR atendidos según sexo - Distrital",NULL,1,NULL,10,164,1,"2026-02-18 10:17:21.177581-05"
1011,"Pacientes INR atendidos según sexo - Provincial",NULL,1,NULL,10,164,1,"2026-02-18 10:17:21.177581-05"
1012,"Pacientes mujeres registradas según distrito de residencia - 2022",NULL,1,NULL,10,163,1,"2026-02-18 10:17:21.177581-05"
1013,"Pacientes mujeres registradas según distrito de residencia - 2023",NULL,1,NULL,10,163,1,"2026-02-18 10:17:21.177581-05"
1014,"Pacientes mujeres registradas según distrito de residencia - 2024",NULL,1,NULL,10,163,1,"2026-02-18 10:17:21.177581-05"
1015,"Pacientes mujeres registradas según distrito de residencia - 2025",NULL,1,NULL,10,163,1,"2026-02-18 10:17:21.177581-05"
1016,"Por Cesárea",NULL,1,NULL,10,159,1,"2026-02-18 10:17:21.177581-05"
1017,"Psicólogos por distrito",NULL,1,NULL,10,159,1,"2026-02-18 10:17:21.177581-05"
1018,"Psicólogos por EESS",NULL,1,NULL,10,159,1,"2026-02-18 10:17:21.177581-05"
1019,"Puestos de salud",NULL,1,NULL,10,161,1,"2026-02-18 10:17:21.177581-05"
1020,"Químico por distrito",NULL,1,NULL,10,159,1,"2026-02-18 10:17:21.177581-05"
1021,"Químicos Farmacéuticos por distrito",NULL,1,NULL,10,159,1,"2026-02-18 10:17:21.177581-05"
1022,"Químicos por EESS",NULL,1,NULL,10,159,1,"2026-02-18 10:17:21.177581-05"
1023,"Red Prestacional a nivel distrital",NULL,1,NULL,17,2149,1,"2026-02-18 10:17:21.177581-05"
1024,"Solicitudes de reembolso atendidas (Derechohabiente)",NULL,1,NULL,17,2149,1,"2026-02-18 10:17:21.177581-05"
1025,"Solicitudes de reembolso atendidas (Titular)",NULL,1,NULL,17,2149,1,"2026-02-18 10:17:21.177581-05"
1026,"Técnico Especializado por distrito",NULL,1,NULL,10,159,1,"2026-02-18 10:17:21.177581-05"
1027,"Técnico Especializado por EESS",NULL,1,NULL,10,159,1,"2026-02-18 10:17:21.177581-05"
1028,"Tecnólogo Médico por distrito",NULL,1,NULL,10,159,1,"2026-02-18 10:17:21.177581-05"
1029,"Tecnólogo Médico por EESS",NULL,1,NULL,10,159,1,"2026-02-18 10:17:21.177581-05"
1030,"Telemedicina",NULL,1,NULL,10,159,1,"2026-02-18 10:17:21.177581-05"
1031,"Tnlgo. Lab. Clínico y Anat. Pat. por distrito",NULL,1,NULL,10,159,1,"2026-02-18 10:17:21.177581-05"
1032,"Tnlgo. Lab. Clínico y Anat. Pat. por EESS",NULL,1,NULL,10,159,1,"2026-02-18 10:17:21.177581-05"
1033,"Tnlgo. Optometría por distrito",NULL,1,NULL,10,159,1,"2026-02-18 10:17:21.177581-05"
1034,"Tnlgo. Optometría por EESS",NULL,1,NULL,10,159,1,"2026-02-18 10:17:21.177581-05"
1035,"Tnlgo. Radiología por distrito",NULL,1,NULL,10,159,1,"2026-02-18 10:17:21.177581-05"
1036,"Tnlgo. Radiología por EESS",NULL,1,NULL,10,159,1,"2026-02-18 10:17:21.177581-05"
1037,"Tnlgo. Terapia de Lenguaje por distrito",NULL,1,NULL,10,159,1,"2026-02-18 10:17:21.177581-05"
1038,"Tnlgo. Terapia de Lenguaje por EESS",NULL,1,NULL,10,159,1,"2026-02-18 10:17:21.177581-05"
1039,"Tnlgo. Terapia Física y Rehab. por distrito",NULL,1,NULL,10,159,1,"2026-02-18 10:17:21.177581-05"
1040,"Tnlgo. Terapia Física y Rehab. por EESS",NULL,1,NULL,10,159,1,"2026-02-18 10:17:21.177581-05"
1041,"Tnlgo. Terapia Ocupacional por distrito",NULL,1,NULL,10,159,1,"2026-02-18 10:17:21.177581-05"
1042,"Tnlgo. Terapia Ocupacional por EESS",NULL,1,NULL,10,159,1,"2026-02-18 10:17:21.177581-05"
1043,"Trabajador Social por distrito",NULL,1,NULL,10,159,1,"2026-02-18 10:17:21.177581-05"
1044,"Trabajador Social por EESS",NULL,1,NULL,10,159,1,"2026-02-18 10:17:21.177581-05"
1045,"UPSS Consulta externa – Atenciones por grupo etario 2024",NULL,1,NULL,10,2152,1,"2026-02-18 10:17:21.177581-05"
1046,"UPSS Consulta externa – Atenciones por sexo 2024",NULL,1,NULL,10,2152,1,"2026-02-18 10:17:21.177581-05"
1047,"UPSS Consulta externa – Total de atendidos 2024",NULL,1,NULL,10,2152,1,"2026-02-18 10:17:21.177581-05"
1048,"Vacuna anti Difteria, Pertusis y Tetanos (DPT)",NULL,1,NULL,10,159,1,"2026-02-18 10:17:21.177581-05"
1049,"Capacitación laboral (Nov - Dic 2023)",NULL,1,NULL,6,165,1,"2026-02-18 10:17:21.177581-05"
1050,"Certificación de competencias laborales (Nov - Dic 2023)",NULL,1,NULL,6,165,1,"2026-02-18 10:17:21.177581-05"
1051,"Moodle (Nov - Dic 2023)",NULL,1,NULL,6,165,1,"2026-02-18 10:17:21.177581-05"
1052,"Promoción del autoempleo (Nov - Dic 203)",NULL,1,NULL,6,165,1,"2026-02-18 10:17:21.177581-05"
1053,"Moodle (Enero - Marzo 2024)",NULL,1,NULL,6,165,1,"2026-02-18 10:17:21.177581-05"
1054,"Certificación de competencias laborales (Enero - Marzo 2024)",NULL,1,NULL,6,165,1,"2026-02-18 10:17:21.177581-05"
1055,"Capacitación laboral (Abril - Junio 2024)",NULL,1,NULL,6,165,1,"2026-02-18 10:17:21.177581-05"
1056,"Certificación de competencias laborales (Abril - Junio 2024)",NULL,1,NULL,6,165,1,"2026-02-18 10:17:21.177581-05"
1057,"Moodle (Abril - Junio 2024)",NULL,1,NULL,6,165,1,"2026-02-18 10:17:21.177581-05"
