"id","nombre","descripcion","tipo_capa","publicar_geoperu","fecha_registro","id_categoria","id_institucion","usuario_crea","fecha_crea","usuario_modifica","fecha_modifica"
47,"Reservorios",NULL,1,True,NULL,2,172,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
48,"Túneles",NULL,1,True,NULL,2,172,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
49,"Acueductos",NULL,1,True,NULL,2,172,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
50,"Obras de Arte",NULL,1,True,NULL,2,172,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
51,"Pozos",NULL,1,True,NULL,2,172,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
52,"Bocatomas",NULL,1,True,NULL,2,172,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
53,"Estación de Bombeo",NULL,1,True,NULL,2,172,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
54,"Canales de Derivación",NULL,1,True,NULL,2,172,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
55,"Canales de Trasvase",NULL,1,True,NULL,2,172,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
56,"Canales de Aducción",NULL,1,True,NULL,2,172,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
57,"Canales Laterales",NULL,1,True,NULL,2,172,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
58,"Drenes",NULL,1,True,NULL,2,172,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
59,"Puntos Críticos",NULL,1,True,NULL,2,172,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
60,"Faja Marginal",NULL,1,True,NULL,2,172,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
61,"Poblaciones Vulnerables por Activación de Quebradas",NULL,1,True,NULL,2,172,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
62,"Doméstico – Poblacional",NULL,1,True,NULL,2,172,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
63,"Tomas",NULL,1,True,NULL,2,172,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
64,"Entidades Públicas (E.P.) con CAP Provisional",NULL,1,True,NULL,17,55,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
65,"E.P. con asistencia técnica MCC y CAP",NULL,1,True,NULL,17,55,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
66,"E.P. con asistencia técnica en MCC",NULL,1,True,NULL,17,55,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
67,"E.P. con asistencia técnica en CAP",NULL,1,True,NULL,17,55,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
68,"E.P. con dotación aprobada",NULL,1,True,NULL,17,55,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
69,"E.P. con dotación y MPP aprobados",NULL,1,True,NULL,17,55,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
70,"E.P. con dotación, MPP y CPE aprobados",NULL,1,True,NULL,17,55,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
71,"Nacional",NULL,1,True,NULL,17,55,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
72,"Regional",NULL,1,True,NULL,17,55,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
73,"Local",NULL,1,True,NULL,17,55,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
74,"Convenios Colectivos - Local",NULL,1,True,NULL,17,55,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
75,"Convenios Colectivos - Nacional",NULL,1,True,NULL,17,55,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
76,"Convenios Colectivos - Regional",NULL,1,True,NULL,17,55,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
77,"Seguimiento a Seguridad y Salud en el Trabajo - Local",NULL,1,True,NULL,17,55,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
78,"Seguimiento a Seguridad y Salud en el Trabajo - Nacional",NULL,1,True,NULL,17,55,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
79,"Seguimiento a Seguridad y Salud en el Trabajo - Regional",NULL,1,True,NULL,17,55,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
80,"Agencias",NULL,1,True,NULL,6,95,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
81,"Cajeros Automáticos (ATM)",NULL,1,True,NULL,6,95,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
82,"Agentes BN",NULL,1,True,NULL,6,95,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
83,"Pensionistas de las Fuerzas Armadas - Fuerza Aérea del Perú",NULL,1,True,NULL,17,199,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
84,"Pensionistas de las Fuerzas Armadas - Marina de Guerra del Perú",NULL,1,True,NULL,17,199,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
85,"Pensionistas de las Fuerzas Armadas - Ejército Peruano",NULL,1,True,NULL,17,199,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
86,"Pensionistas de la Policia Nacional del Perú",NULL,1,True,NULL,17,199,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
87,"Estadísticas por catálogo - 2023",NULL,1,True,NULL,6,94,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
88,"Estadísticas por catálogo - 2023",NULL,1,True,NULL,6,94,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
89,"Acceso a internet",NULL,1,True,NULL,20,46,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
90,"Cartografía de peligros",NULL,1,True,NULL,12,188,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
91,"Cartografía de riesgos",NULL,1,True,NULL,12,188,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
92,"Elementos Expuestos",NULL,1,True,NULL,12,188,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
93,"Imágenes",NULL,1,True,NULL,12,188,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
94,"Información Complementaria",NULL,1,True,NULL,12,188,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
95,"Información de CENEPRED",NULL,1,True,NULL,12,188,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
96,"Servicios REST",NULL,1,True,NULL,12,188,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
97,"Heladas y friaje sector MIMP",NULL,1,True,NULL,12,188,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
98,"Heladas y friaje sector Salud",NULL,1,True,NULL,12,188,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
99,"Heladas y friaje sector Vivienda",NULL,1,True,NULL,12,188,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
100,"Heladas y friaje sector Educación",NULL,1,True,NULL,12,188,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
101,"Heladas y friaje sector Agricultura Pecuaria",NULL,1,True,NULL,12,188,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
102,"Heladas y friaje sector Agricultura Agrícola",NULL,1,True,NULL,12,188,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
103,"Riesgos por friaje",NULL,1,True,NULL,12,188,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
104,"Inundaciones por lluvias fuertes",NULL,1,True,NULL,12,188,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
105,"Inundaciones por lluvias asociadas a eventos EL Niño",NULL,1,True,NULL,12,188,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
106,"Movimientos en masa por lluvias fuertes",NULL,1,True,NULL,12,188,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
107,"Riesgos por heladas",NULL,1,True,NULL,12,188,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
108,"Oficinas Regionales PROMPERÚ",NULL,1,True,NULL,17,207,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
109,"Puntos de atención IPERÚ",NULL,1,True,NULL,17,207,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
110,"Ciudad de Jaén - Cajamarca",NULL,1,True,NULL,12,195,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
111,"Ciudad de Tumbes",NULL,1,True,NULL,12,195,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
112,"Departamento de Tumbes",NULL,1,True,NULL,12,195,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
113,"Provincia Contralmirante Villar - Tumbes",NULL,1,True,NULL,12,195,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
114,"Provincia de Tumbes",NULL,1,True,NULL,12,195,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
115,"Provincia de Zarumilla - Tumbes",NULL,1,True,NULL,12,195,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
116,"Luya - Color verdadero",NULL,1,True,NULL,12,195,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
117,"Chachapoyas - Color verdadero",NULL,1,True,NULL,12,195,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
118,"Corongo - Falso color",NULL,1,True,NULL,12,195,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
119,"Recuay - Color verdadero",NULL,1,True,NULL,12,195,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
120,"Huaraz - Color verdadero",NULL,1,True,NULL,12,195,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
121,"Huari - Falso color",NULL,1,True,NULL,12,195,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
122,"Huari - Color verdadero",NULL,1,True,NULL,12,195,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
123,"Abancay - Falso color",NULL,1,True,NULL,12,195,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
124,"Abancay - Color verdadero",NULL,1,True,NULL,12,195,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
125,"Huamalies - Color verdadero",NULL,1,True,NULL,12,195,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
126,"Huamalies - Falso color",NULL,1,True,NULL,12,195,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
127,"Cajamarca - Color verdadero",NULL,1,True,NULL,12,195,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
128,"Cajamarca - Falso color",NULL,1,True,NULL,12,195,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
129,"Luya - Falso color",NULL,1,True,NULL,12,195,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
130,"Chachapoyas - Falso color",NULL,1,True,NULL,12,195,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
131,"Huaraz - Falso color",NULL,1,True,NULL,12,195,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
132,"Corongo - Color verdadero",NULL,1,True,NULL,12,195,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
133,"Pomabamba - Falso color",NULL,1,True,NULL,12,195,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
134,"Pomabamba - Color verdadero",NULL,1,True,NULL,12,195,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
135,"Huantar - Color verdadero",NULL,1,True,NULL,12,195,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
136,"Huantar - Falso color",NULL,1,True,NULL,12,195,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
137,"Densidad de Cultivos de Coca 2012-2020",NULL,1,True,NULL,17,49,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
138,"Densidad del Cultivo de Coca 2018",NULL,1,True,NULL,17,49,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
139,"Densidad del Cultivo de Coca 2019",NULL,1,True,NULL,17,49,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
140,"Densidad del Cultivo de Coca 2020",NULL,1,True,NULL,17,49,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
141,"Densidad del Cultivo de Coca 2021",NULL,1,True,NULL,17,49,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
142,"Densidad del Cultivo de Coca 2022",NULL,1,True,NULL,17,49,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
143,"Densidad del Cultivo de Coca 2023",NULL,1,True,NULL,17,49,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
144,"Zonas de producción",NULL,1,True,NULL,2,49,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
145,"Zonas Estratégicas de Intervención",NULL,1,True,NULL,17,49,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
146,"Investigadores del RENACYT por edad - distrito (Reglamento 2021)",NULL,1,True,NULL,17,59,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
147,"Investigadores del RENACYT por género- distrito (Reglamento 2021)",NULL,1,True,NULL,17,59,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
148,"Investigadores del RENACYT por nivel - distrito (Reglamento 2021)",NULL,1,True,NULL,17,59,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
149,"Centros de Investigación Autorizados",NULL,1,True,NULL,17,59,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
150,"Por sexo",NULL,1,True,NULL,17,231,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
151,"Por grupo de edad",NULL,1,True,NULL,17,231,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
152,"Por tipo de deficiencia en la discapacidad física",NULL,1,True,NULL,17,231,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
153,"Por tipo de deficiencia en la discapacidad sensorial",NULL,1,True,NULL,17,231,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
154,"Por tipo de deficiencia en la discapacidad intelectual",NULL,1,True,NULL,17,231,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
155,"Por tipo de deficiencia en la discapacidad mental",NULL,1,True,NULL,17,231,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
156,"Por nivel de gravedad leve",NULL,1,True,NULL,17,231,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
157,"Por nivel de gravedad moderado",NULL,1,True,NULL,17,231,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
158,"Por nivel de gravedad severo",NULL,1,True,NULL,17,231,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
159,"Por nivel de gravedad no especificado",NULL,1,True,NULL,17,231,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
160,"% Población por sexo (2017)",NULL,1,True,NULL,17,231,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
161,"% Población por tenencia de seguro de salud (2014 al 2023)",NULL,1,True,NULL,17,231,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
162,"% Población que no se atendieron en un centro de salud (2014 al 2023)",NULL,1,True,NULL,10,231,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
163,"% Población de 14 años a más ocupada, por sectores económicos (2023)",NULL,1,True,NULL,17,231,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
164,"% Población de 14 años a más, ocupada (2014 al 2023)",NULL,1,True,NULL,17,231,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
165,"% Población de 14 años a más, por condición de PEA y no PEA (2023)",NULL,1,True,NULL,17,231,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
166,"% Población que participa en organizaciones sociales por año (2014 al 2023)",NULL,1,True,NULL,17,231,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
167,"% Población con discapacidad por tipo de dificultad o limitación permanente (2017)",NULL,1,True,NULL,17,231,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
168,"% Población que tiene acceso a agua potable (2014 al 2023)",NULL,1,True,NULL,17,231,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
169,"% Población que tiene electricidad en su vivienda (2014 al 2023)",NULL,1,True,NULL,17,231,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
170,"% Población en situación de pobreza monetaria extrema (2014 al 2023)",NULL,1,True,NULL,17,231,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
171,"% Población en situación de pobreza monetaria (2014 al 2023)",NULL,1,True,NULL,17,231,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
172,"% Población de 6 años a más que accede y usa internet (2014 al 2023)",NULL,1,True,NULL,17,231,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
173,"Población de 3 años a más, por nivel educativo alcanzado (2017)",NULL,1,True,NULL,17,231,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
174,"Promedio de años de estudio de la población de 15 años a más (2014 al 2023)",NULL,1,True,NULL,17,231,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
175,"Instituciones Educativas Fiscalizadas (2023)",NULL,1,True,NULL,17,231,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
176,"En las Municipalidades Provinciales",NULL,1,True,NULL,17,231,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
177,"En los Gobiernos Regionales",NULL,1,True,NULL,17,231,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
178,"En las Municipalidades Distritales",NULL,1,True,NULL,17,231,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
179,"En Otras Entidades Públicas",NULL,1,True,NULL,17,231,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
180,"En el transporte, tránsito y seguridad vial según regiones y entidades (2023)",NULL,1,True,NULL,17,231,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
181,"En la comunicación, según regiones y entidades (2023)",NULL,1,True,NULL,17,231,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
182,"En las TICS, según regiones y entidades (2023)",NULL,1,True,NULL,17,231,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
183,"Al medio físico según entidades, puntos de intervención y regiones (2023)",NULL,1,True,NULL,17,231,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
184,"En los Gobiernos Regionales",NULL,1,True,NULL,17,231,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
185,"En las Municipalidades Provinciales",NULL,1,True,NULL,17,231,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
186,"En las Municipalidades Distritales",NULL,1,True,NULL,17,231,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
187,"Sedes",NULL,1,True,NULL,17,181,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
188,"Líneas de transmisión",NULL,1,True,NULL,20,177,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
189,"Redes media tensión - Sistemas eléctricos",NULL,1,True,NULL,20,177,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
190,"Centros de generación",NULL,1,True,NULL,20,177,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
191,"Centros de transformación (P.E)",NULL,1,True,NULL,20,177,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
192,"Oficina principal",NULL,1,True,NULL,20,178,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
193,"Centro de atención al cliente",NULL,1,True,NULL,20,178,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
194,"Subestación de transmisión",NULL,1,True,NULL,20,178,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
195,"Oficinas de atención al cliente",NULL,1,True,NULL,20,178,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
196,"Unidad de negocios",NULL,1,True,NULL,20,178,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
197,"Centros de Atención al Cliente de Hidrandina S.A.",NULL,1,True,NULL,20,179,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
198,"Centros de atención",NULL,1,True,NULL,17,2147,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
199,"Centros de cobranza",NULL,1,True,NULL,20,2147,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
200,"Afiliados activos del seguro SALUDPOL (Derechohabiente)",NULL,1,True,NULL,17,2149,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
201,"Afiliados activos del seguro SALUDPOL (Titular)",NULL,1,True,NULL,17,2149,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
202,"Afiliados activos por grupo de edad",NULL,1,True,NULL,10,162,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
203,"Afiliados activos por régimen de financiamiento",NULL,1,True,NULL,10,162,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
204,"Afiliados activos según sexo",NULL,1,True,NULL,10,162,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
205,"Compras My Perú",NULL,1,True,NULL,17,236,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
206,"Límites de unidades territoriales",NULL,1,True,NULL,17,236,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
207,"Haku CPP",NULL,1,True,NULL,17,236,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
208,"Haku Flag",NULL,1,True,NULL,17,236,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
209,"Afiliados por plan de seguro",NULL,1,True,NULL,10,162,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
210,"Anemia en Gestantes",NULL,1,True,NULL,10,160,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
211,"Modalidad Construcción en Sitio Propio (CSP)",NULL,1,True,NULL,20,220,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
212,"Modalidad CSP Reconstrucción (CSP-r)",NULL,1,True,NULL,20,220,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
213,"Modalidad Adquisición de Vivienda Nueva (AVN)",NULL,1,True,NULL,20,220,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
214,"Modalidad AVN Reconstrucción (AVN-r)",NULL,1,True,NULL,20,220,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
215,"Créditos Mivivienda con BBP Sostenible",NULL,1,True,NULL,20,220,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
216,"Nuevo Crédito MIVIVIENDA (NCMV)",NULL,1,True,NULL,20,220,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
217,"Financiamiento Complementario Techo Propio (FCTP)",NULL,1,True,NULL,20,220,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
218,"Centro de Procesamiento Pesquero Artesanal",NULL,1,True,NULL,6,224,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
219,"Infraestructura Pesquera Artesanal",NULL,1,True,NULL,6,224,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
220,"Centro de Acuicultura",NULL,1,True,NULL,6,224,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
221,"Centro de Educación Técnico",NULL,1,True,NULL,6,224,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
222,"Muelle Pesquero Artesanal",NULL,1,True,NULL,6,224,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
223,"Áreas de Conservación Ambiental",NULL,1,True,NULL,14,242,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
224,"Áreas de Conservación Privada",NULL,1,True,NULL,14,242,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
225,"Áreas de Conservación Regional",NULL,1,True,NULL,14,242,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
226,"Áreas Naturales Protegidas",NULL,1,True,NULL,14,242,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
227,"Áreas Naturales Protegidas de Administración Nacional Definitiva",NULL,1,True,NULL,5,242,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
228,"Áreas Urbanas",NULL,1,True,NULL,14,242,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
229,"Autorización es PFDMAVNB",NULL,1,True,NULL,14,242,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
230,"Concesiones para Conservación",NULL,1,True,NULL,14,242,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
231,"Cuerpos de Agua",NULL,1,True,NULL,14,242,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
232,"Drenaje superficial",NULL,1,True,NULL,14,242,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
233,"Ecosistemas frágiles",NULL,1,True,NULL,14,242,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
234,"Límite Departamental",NULL,1,True,NULL,14,242,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
235,"Límite Distrital",NULL,1,True,NULL,14,242,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
236,"Límite Provincial",NULL,1,True,NULL,14,242,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
237,"Permisos",NULL,1,True,NULL,14,242,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
238,"Permisos Forestales",NULL,1,True,NULL,14,242,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
239,"Sedes y Puestos de control",NULL,1,True,NULL,14,242,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
240,"Zonas de amortiguamiento en Áreas Naturales Protegidas",NULL,1,True,NULL,14,242,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
241,"Zonas Reservadas",NULL,1,True,NULL,14,242,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
242,"Información Base",NULL,1,True,NULL,14,247,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
243,"Medio Ambiental",NULL,1,True,NULL,14,247,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
244,"Medio Biológico",NULL,1,True,NULL,14,247,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
245,"Medio Cultural",NULL,1,True,NULL,14,247,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
246,"Medio Físico",NULL,1,True,NULL,14,247,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
247,"Sector Económico",NULL,1,True,NULL,14,247,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
248,"SM Aptitud Urbano Industrial",NULL,1,True,NULL,14,247,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
249,"SM Conflictos Uso",NULL,1,True,NULL,14,247,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
250,"SM Peligros Potenciales Múltiples",NULL,1,True,NULL,14,247,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
251,"SM Potencialidades Socioeconómicas",NULL,1,True,NULL,14,247,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
252,"SM V Bioecológico",NULL,1,True,NULL,14,247,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
253,"SM V Histórico Cultural",NULL,1,True,NULL,14,247,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
254,"SM V Prod RRNN No Renovables",NULL,1,True,NULL,14,247,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
255,"SM V Prod RRNN Renovables",NULL,1,True,NULL,14,247,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
256,"SM Vulnerabilidad",NULL,1,True,NULL,14,247,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
257,"ZEE",NULL,1,True,NULL,14,247,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
258,"ACR",NULL,1,True,NULL,14,255,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
259,"Bosque húmedo tropical",NULL,1,True,NULL,14,255,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
260,"Circunscripción política",NULL,1,True,NULL,14,255,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
261,"Comunidades Campesinas",NULL,1,True,NULL,14,255,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
262,"Comunidades Nativas",NULL,1,True,NULL,14,255,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
263,"Cuerpos de agua",NULL,1,True,NULL,14,255,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
264,"Cuerpos de tierra",NULL,1,True,NULL,14,255,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
265,"Derechos otorgados",NULL,1,True,NULL,14,255,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
266,"Hidrografía",NULL,1,True,NULL,14,255,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
267,"Monitoreo",NULL,1,True,NULL,14,255,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
268,"Producción pesquera",NULL,1,True,NULL,14,255,1,"2026-02-18 10:17:21.177581-05",NULL,NULL
