id_layer;idtematica;idsubtematico;ide;geo;capa;entidad;frec_act;fecha_reg;fecha_prox;wms;wfs;arcgis;wmts;responsable_geo;estado_proc;fecha_proc;responsable_pub;estado_pub_geo;fecha_pub_geo;estado_ide_proc;fecha_proc_ide;estado_pub_ide;fecha_pub_ide;descripcion;observacion;estado_actu;id_institucion;id_categoria
638;45;30;NO;SI;Actividades - Regional;Ministerio de Economía y Finanzas (MEF);7;1/12/2023;8/12/2023;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_pre_e_00_03_mininter_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;DESACTUALIZADO;88;6
639;45;30;NO;SI;Actividades - Provincial;Ministerio de Economía y Finanzas (MEF);7;1/12/2023;8/12/2023;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_pre_e_00_03_prov_mininter_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;DESACTUALIZADO;88;6
640;45;30;NO;SI;Actividades - Distrital;Ministerio de Economía y Finanzas (MEF);7;1/12/2023;8/12/2023;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_pre_e_00_03_dist_mininter_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;DESACTUALIZADO;88;6
641;45;30;NO;SI;Actividades y Proyectos - Regional;Ministerio de Economía y Finanzas (MEF);7;1/12/2023;8/12/2023;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_pre_e_00_04_mininter_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;DESACTUALIZADO;88;6
642;45;30;NO;SI;Actividades y Proyectos - Provincial;Ministerio de Economía y Finanzas (MEF);7;1/12/2023;8/12/2023;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_pre_e_00_04_prov_mininter_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;DESACTUALIZADO;88;6
643;45;30;NO;SI;Actividades y Proyectos - Distrital;Ministerio de Economía y Finanzas (MEF);7;1/12/2023;8/12/2023;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_pre_e_00_04_dist_mininter_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;DESACTUALIZADO;88;6
644;45;38;NO;SI;Proyectos - Regional;Ministerio de Economía y Finanzas (MEF);7;1/12/2023;8/12/2023;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_pre_e_00_02_rree_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;DESACTUALIZADO;88;6
645;45;38;NO;SI;Proyectos - Provincial;Ministerio de Economía y Finanzas (MEF);7;1/12/2023;8/12/2023;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_pre_e_00_02_prov_rree_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;DESACTUALIZADO;88;6
646;45;38;NO;SI;Proyectos - Distrital;Ministerio de Economía y Finanzas (MEF);7;1/12/2023;8/12/2023;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_pre_e_00_02_dist_rree_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;DESACTUALIZADO;88;6
647;45;38;NO;SI;Actividades - Regional;Ministerio de Economía y Finanzas (MEF);7;1/12/2023;8/12/2023;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_pre_e_00_03_rree_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;DESACTUALIZADO;88;6
648;45;38;NO;SI;Actividades - Provincial;Ministerio de Economía y Finanzas (MEF);7;1/12/2023;8/12/2023;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_pre_e_00_03_prov_rree_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;DESACTUALIZADO;88;6
649;45;38;NO;SI;Actividades - Distrital;Ministerio de Economía y Finanzas (MEF);7;1/12/2023;8/12/2023;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_pre_e_00_03_dist_rree_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;DESACTUALIZADO;88;6
650;45;38;NO;SI;Actividades y Proyectos - Regional;Ministerio de Economía y Finanzas (MEF);7;1/12/2023;8/12/2023;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_pre_e_00_04_rree_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;DESACTUALIZADO;88;6
651;45;38;NO;SI;Actividades y Proyectos - Provincial;Ministerio de Economía y Finanzas (MEF);7;1/12/2023;8/12/2023;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_pre_e_00_04_prov_rree_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;DESACTUALIZADO;88;6
652;45;38;NO;SI;Actividades y Proyectos - Distrital;Ministerio de Economía y Finanzas (MEF);7;1/12/2023;8/12/2023;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_pre_e_00_04_dist_rree_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;DESACTUALIZADO;88;6
653;45;21;NO;SI;Proyectos - Regional;Ministerio de Economía y Finanzas (MEF);7;1/12/2023;8/12/2023;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_pre_e_00_02_mef_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;DESACTUALIZADO;88;6
654;45;21;NO;SI;Proyectos - Provincial;Ministerio de Economía y Finanzas (MEF);7;1/12/2023;8/12/2023;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_pre_e_00_02_prov_mef_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;DESACTUALIZADO;88;6
655;45;21;NO;SI;Proyectos - Distrital;Ministerio de Economía y Finanzas (MEF);7;1/12/2023;8/12/2023;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_pre_e_00_02_dist_mef_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;DESACTUALIZADO;88;6
656;45;21;NO;SI;Actividades - Regional;Ministerio de Economía y Finanzas (MEF);7;1/12/2023;8/12/2023;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_pre_e_00_03_mef_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;DESACTUALIZADO;88;6
657;45;21;NO;SI;Actividades - Provincial;Ministerio de Economía y Finanzas (MEF);7;1/12/2023;8/12/2023;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_pre_e_00_03_prov_mef_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;DESACTUALIZADO;88;6
658;45;21;NO;SI;Actividades - Distrital;Ministerio de Economía y Finanzas (MEF);7;1/12/2023;8/12/2023;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_pre_e_00_03_dist_mef_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;DESACTUALIZADO;88;6
659;45;21;NO;SI;Actividades y Proyectos - Regional;Ministerio de Economía y Finanzas (MEF);7;1/12/2023;8/12/2023;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_pre_e_00_04_mef_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;DESACTUALIZADO;88;6
660;45;21;NO;SI;Actividades y Proyectos - Provincial;Ministerio de Economía y Finanzas (MEF);7;1/12/2023;8/12/2023;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_pre_e_00_04_prov_mef_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;DESACTUALIZADO;88;6
661;45;21;NO;SI;Actividades y Proyectos - Distrital;Ministerio de Economía y Finanzas (MEF);7;1/12/2023;8/12/2023;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_pre_e_00_04_dist_mef_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;DESACTUALIZADO;88;6
662;45;28;NO;SI;Proyectos - Regional;Ministerio de Economía y Finanzas (MEF);7;1/12/2023;8/12/2023;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_pre_e_00_02_minedu_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;DESACTUALIZADO;88;6
663;45;28;NO;SI;Proyectos - Provincial;Ministerio de Economía y Finanzas (MEF);7;1/12/2023;8/12/2023;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_pre_e_00_02_prov_minedu_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;DESACTUALIZADO;88;6
664;45;28;NO;SI;Proyectos - Distrital;Ministerio de Economía y Finanzas (MEF);7;1/12/2023;8/12/2023;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_pre_e_00_02_dist_minedu_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;DESACTUALIZADO;88;6
665;45;28;NO;SI;Actividades - Regional;Ministerio de Economía y Finanzas (MEF);7;1/12/2023;8/12/2023;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_pre_e_00_03_minedu_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;DESACTUALIZADO;88;6
666;45;28;NO;SI;Actividades - Provincial;Ministerio de Economía y Finanzas (MEF);7;1/12/2023;8/12/2023;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_pre_e_00_03_prov_minedu_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;DESACTUALIZADO;88;6
667;45;28;NO;SI;Actividades - Distrital;Ministerio de Economía y Finanzas (MEF);7;1/12/2023;8/12/2023;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_pre_e_00_03_dist_minedu_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;DESACTUALIZADO;88;6
668;45;28;NO;SI;Actividades y Proyectos - Regional;Ministerio de Economía y Finanzas (MEF);7;1/12/2023;8/12/2023;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_pre_e_00_04_minedu_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;DESACTUALIZADO;88;6
669;45;28;NO;SI;Actividades y Proyectos - Provincial;Ministerio de Economía y Finanzas (MEF);7;1/12/2023;8/12/2023;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_pre_e_00_04_prov_minedu_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;DESACTUALIZADO;88;6
670;45;28;NO;SI;Actividades y Proyectos - Distrital;Ministerio de Economía y Finanzas (MEF);7;1/12/2023;8/12/2023;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_pre_e_00_04_dist_minedu_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;DESACTUALIZADO;88;6
671;45;32;NO;SI;Proyectos - Regional;Ministerio de Economía y Finanzas (MEF);7;1/12/2023;8/12/2023;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_pre_e_00_02_minsa_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;DESACTUALIZADO;88;6
672;45;32;NO;SI;Proyectos - Provincial;Ministerio de Economía y Finanzas (MEF);7;1/12/2023;8/12/2023;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_pre_e_00_02_prov_minsa_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;DESACTUALIZADO;88;6
673;45;32;NO;SI;Proyectos - Distrital;Ministerio de Economía y Finanzas (MEF);7;1/12/2023;8/12/2023;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_pre_e_00_02_dist_minsa_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;DESACTUALIZADO;88;6
674;45;32;NO;SI;Actividades - Regional;Ministerio de Economía y Finanzas (MEF);7;1/12/2023;8/12/2023;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_pre_e_00_03_minsa_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;DESACTUALIZADO;88;6
675;45;32;NO;SI;Actividades - Provincial;Ministerio de Economía y Finanzas (MEF);7;1/12/2023;8/12/2023;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_pre_e_00_03_prov_minsa_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;DESACTUALIZADO;88;6
676;45;32;NO;SI;Actividades - Distrital;Ministerio de Economía y Finanzas (MEF);7;1/12/2023;8/12/2023;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_pre_e_00_03_dist_minsa_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;DESACTUALIZADO;88;6
677;45;32;NO;SI;Actividades y Proyectos - Regional;Ministerio de Economía y Finanzas (MEF);7;1/12/2023;8/12/2023;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_pre_e_00_04_minsa_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;DESACTUALIZADO;88;6
678;45;32;NO;SI;Actividades y Proyectos - Provincial;Ministerio de Economía y Finanzas (MEF);7;1/12/2023;8/12/2023;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_pre_e_00_04_prov_minsa_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;DESACTUALIZADO;88;6
679;45;32;NO;SI;Actividades y Proyectos - Distrital;Ministerio de Economía y Finanzas (MEF);7;1/12/2023;8/12/2023;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_pre_e_00_04_dist_minsa_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;DESACTUALIZADO;88;6
680;45;33;NO;SI;Proyectos - Regional;Ministerio de Economía y Finanzas (MEF);7;1/12/2023;8/12/2023;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_pre_e_00_02_mintra_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;DESACTUALIZADO;88;6
681;45;33;NO;SI;Proyectos - Provincial;Ministerio de Economía y Finanzas (MEF);7;1/12/2023;8/12/2023;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_pre_e_00_02_prov_mintra_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;DESACTUALIZADO;88;6
682;45;33;NO;SI;Proyectos - Distrital;Ministerio de Economía y Finanzas (MEF);7;1/12/2023;8/12/2023;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_pre_e_00_02_dist_mintra_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;DESACTUALIZADO;88;6
683;45;33;NO;SI;Actividades - Regional;Ministerio de Economía y Finanzas (MEF);7;1/12/2023;8/12/2023;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_pre_e_00_03_mintra_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;DESACTUALIZADO;88;6
684;45;33;NO;SI;Actividades - Provincial;Ministerio de Economía y Finanzas (MEF);7;1/12/2023;8/12/2023;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_pre_e_00_03_prov_mintra_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;DESACTUALIZADO;88;6
685;45;33;NO;SI;Actividades - Distrital;Ministerio de Economía y Finanzas (MEF);7;1/12/2023;8/12/2023;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_pre_e_00_03_dist_mintra_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;DESACTUALIZADO;88;6
686;45;33;NO;SI;Actividades y Proyectos - Regional;Ministerio de Economía y Finanzas (MEF);7;1/12/2023;8/12/2023;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_pre_e_00_04_mintra_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;DESACTUALIZADO;88;6
687;45;33;NO;SI;Actividades y Proyectos - Provincial;Ministerio de Economía y Finanzas (MEF);7;1/12/2023;8/12/2023;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_pre_e_00_04_prov_mintra_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;DESACTUALIZADO;88;6
688;45;33;NO;SI;Actividades y Proyectos - Distrital;Ministerio de Economía y Finanzas (MEF);7;1/12/2023;8/12/2023;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_pre_e_00_04_dist_mintra_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;DESACTUALIZADO;88;6
689;45;24;NO;SI;Proyectos - Regional;Ministerio de Economía y Finanzas (MEF);7;1/12/2023;8/12/2023;https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_pre_e_00_02_minagri_/wms?service=WMS&request=GetCapabilities;;;;Sin responsable;Por actualizar;NULL;Sin responsable;Publicado - Reporte;19/02/2021;NULL;NULL;NULL;NULL;Sin descripción;Sin observación;DESACTUALIZADO;88;6
